scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-BANK-CURRENCY-000559,SYNTH-BATCH-BANK-CURRENCY-000559,,,SYNTH-BANK-000019,CURRENCY_MISMATCH,L2_CURRENCY_EQUALITY,,The processor settlement currency differs from the bank entry currency.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-BANK-CURRENCY-000793,SYNTH-BATCH-BANK-CURRENCY-000793,,,SYNTH-BANK-000020,CURRENCY_MISMATCH,L2_CURRENCY_EQUALITY,,The processor settlement currency differs from the bank entry currency.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000031,SYNTH-BATCH-CURRENCY-000031,,,SYNTH-BANK-000021,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000041,SYNTH-BATCH-CURRENCY-000041,,,SYNTH-BANK-000022,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000046,SYNTH-BATCH-CURRENCY-000046,,,SYNTH-BANK-000023,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000072,SYNTH-BATCH-CURRENCY-000072,,,SYNTH-BANK-000024,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000378,SYNTH-BATCH-CURRENCY-000378,,,SYNTH-BANK-000025,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000415,SYNTH-BATCH-CURRENCY-000415,,,SYNTH-BANK-000026,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000416,SYNTH-BATCH-CURRENCY-000416,,,SYNTH-BANK-000027,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000426,SYNTH-BATCH-CURRENCY-000426,,,SYNTH-BANK-000028,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000705,SYNTH-BATCH-CURRENCY-000705,,,SYNTH-BANK-000029,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-CURRENCY-000765,SYNTH-BATCH-CURRENCY-000765,,,SYNTH-BANK-000030,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000030,SYNTH-BATCH-DUPLICATE-000030,,,SYNTH-BANK-000031,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000057,SYNTH-BATCH-DUPLICATE-000057,,,SYNTH-BANK-000032,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000202,SYNTH-BATCH-DUPLICATE-000202,,,SYNTH-BANK-000033,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000331,SYNTH-BATCH-DUPLICATE-000331,,,SYNTH-BANK-000034,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000341,SYNTH-BATCH-DUPLICATE-000341,,,SYNTH-BANK-000035,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000554,SYNTH-BATCH-DUPLICATE-000554,,,SYNTH-BANK-000036,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000849,SYNTH-BATCH-DUPLICATE-000849,,,SYNTH-BANK-000037,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000875,SYNTH-BATCH-DUPLICATE-000875,,,SYNTH-BANK-000038,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000926,SYNTH-BATCH-DUPLICATE-000926,,,SYNTH-BANK-000039,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-DUPLICATE-000991,SYNTH-BATCH-DUPLICATE-000991,,,SYNTH-BANK-000040,DUPLICATE_BANK_ENTRY,L2_DUPLICATE_BANK_DEPOSIT,,Multiple bank entries reference the same processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-04-0000,SYNTH-BATCH-EUR-2026-01-04-0000,,,SYNTH-BANK-000041,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-04-0001,SYNTH-BATCH-EUR-2026-01-04-0001,,,SYNTH-BANK-000042,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-04-0002,SYNTH-BATCH-EUR-2026-01-04-0002,,,SYNTH-BANK-000043,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-06-0000,SYNTH-BATCH-EUR-2026-01-06-0000,,,SYNTH-BANK-000044,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-06-0001,SYNTH-BATCH-EUR-2026-01-06-0001,,,SYNTH-BANK-000045,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-06-0002,SYNTH-BATCH-EUR-2026-01-06-0002,,,SYNTH-BANK-000046,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-08-0000,SYNTH-BATCH-EUR-2026-01-08-0000,,,SYNTH-BANK-000047,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-08-0001,SYNTH-BATCH-EUR-2026-01-08-0001,,,SYNTH-BANK-000048,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-08-0002,SYNTH-BATCH-EUR-2026-01-08-0002,,,SYNTH-BANK-000049,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-10-0000,SYNTH-BATCH-EUR-2026-01-10-0000,,,SYNTH-BANK-000050,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-10-0001,SYNTH-BATCH-EUR-2026-01-10-0001,,,SYNTH-BANK-000051,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-10-0002,SYNTH-BATCH-EUR-2026-01-10-0002,,,SYNTH-BANK-000052,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-12-0000,SYNTH-BATCH-EUR-2026-01-12-0000,,,SYNTH-BANK-000053,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-12-0001,SYNTH-BATCH-EUR-2026-01-12-0001,,,SYNTH-BANK-000054,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-2096.51,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-12-0002,SYNTH-BATCH-EUR-2026-01-12-0002,,,SYNTH-BANK-000055,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-14-0000,SYNTH-BATCH-EUR-2026-01-14-0000,,,SYNTH-BANK-000056,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-14-0001,SYNTH-BATCH-EUR-2026-01-14-0001,,,SYNTH-BANK-000057,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-14-0002,SYNTH-BATCH-EUR-2026-01-14-0002,,,SYNTH-BANK-000058,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-16-0000,SYNTH-BATCH-EUR-2026-01-16-0000,,,SYNTH-BANK-000059,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-16-0001,SYNTH-BATCH-EUR-2026-01-16-0001,,,SYNTH-BANK-000060,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-EUR-2026-01-16-0002,SYNTH-BATCH-EUR-2026-01-16-0002,,,SYNTH-BANK-000061,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-03-0000,SYNTH-BATCH-GBP-2026-01-03-0000,,,SYNTH-BANK-000062,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-03-0001,SYNTH-BATCH-GBP-2026-01-03-0001,,,SYNTH-BANK-000063,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-03-0002,SYNTH-BATCH-GBP-2026-01-03-0002,,,SYNTH-BANK-000064,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-05-0000,SYNTH-BATCH-GBP-2026-01-05-0000,,,SYNTH-BANK-000065,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-05-0001,SYNTH-BATCH-GBP-2026-01-05-0001,,,SYNTH-BANK-000066,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-05-0002,SYNTH-BATCH-GBP-2026-01-05-0002,,,SYNTH-BANK-000067,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-07-0000,SYNTH-BATCH-GBP-2026-01-07-0000,,,SYNTH-BANK-000068,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-07-0001,SYNTH-BATCH-GBP-2026-01-07-0001,,,SYNTH-BANK-000069,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-07-0002,SYNTH-BATCH-GBP-2026-01-07-0002,,,SYNTH-BANK-000070,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-09-0000,SYNTH-BATCH-GBP-2026-01-09-0000,,,SYNTH-BANK-000071,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-1222.28,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-09-0001,SYNTH-BATCH-GBP-2026-01-09-0001,,,SYNTH-BANK-000072,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-09-0002,SYNTH-BATCH-GBP-2026-01-09-0002,,,SYNTH-BANK-000073,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-413.8,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-11-0000,SYNTH-BATCH-GBP-2026-01-11-0000,,,SYNTH-BANK-000074,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-11-0001,SYNTH-BATCH-GBP-2026-01-11-0001,,,SYNTH-BANK-000075,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-11-0002,SYNTH-BATCH-GBP-2026-01-11-0002,,,SYNTH-BANK-000076,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-13-0000,SYNTH-BATCH-GBP-2026-01-13-0000,,,SYNTH-BANK-000077,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-13-0001,SYNTH-BATCH-GBP-2026-01-13-0001,,,SYNTH-BANK-000078,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-13-0002,SYNTH-BATCH-GBP-2026-01-13-0002,,,SYNTH-BANK-000079,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-15-0000,SYNTH-BATCH-GBP-2026-01-15-0000,,,SYNTH-BANK-000080,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-15-0001,SYNTH-BATCH-GBP-2026-01-15-0001,,,SYNTH-BANK-000081,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-GBP-2026-01-15-0002,SYNTH-BATCH-GBP-2026-01-15-0002,,,SYNTH-BANK-000082,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000005,SYNTH-BATCH-LATE-000005,,,SYNTH-BANK-000083,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000035,SYNTH-BATCH-LATE-000035,,,SYNTH-BANK-000084,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000093,SYNTH-BATCH-LATE-000093,,,SYNTH-BANK-000085,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000098,SYNTH-BATCH-LATE-000098,,,SYNTH-BANK-000086,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000376,SYNTH-BATCH-LATE-000376,,,SYNTH-BANK-000087,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000425,SYNTH-BATCH-LATE-000425,,,SYNTH-BANK-000088,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000485,SYNTH-BATCH-LATE-000485,,,SYNTH-BANK-000089,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000581,SYNTH-BATCH-LATE-000581,,,SYNTH-BANK-000090,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000679,SYNTH-BATCH-LATE-000679,,,SYNTH-BANK-000091,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000709,SYNTH-BATCH-LATE-000709,,,SYNTH-BANK-000092,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000729,SYNTH-BATCH-LATE-000729,,,SYNTH-BANK-000093,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000739,SYNTH-BATCH-LATE-000739,,,SYNTH-BANK-000094,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000752,SYNTH-BATCH-LATE-000752,,,SYNTH-BANK-000095,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000758,SYNTH-BATCH-LATE-000758,,,SYNTH-BANK-000096,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000764,SYNTH-BATCH-LATE-000764,,,SYNTH-BANK-000097,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000805,SYNTH-BATCH-LATE-000805,,,SYNTH-BANK-000098,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000811,SYNTH-BATCH-LATE-000811,,,SYNTH-BANK-000099,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000920,SYNTH-BATCH-LATE-000920,,,SYNTH-BANK-000100,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000966,SYNTH-BATCH-LATE-000966,,,SYNTH-BANK-000101,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-LATE-000986,SYNTH-BATCH-LATE-000986,,,SYNTH-BANK-000102,LATE_SETTLEMENT,L2_SETTLEMENT_WINDOW,0.0,The bank booked the deposit outside the configured settlement window.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000183,SYNTH-BATCH-MISSING-000183,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1321.22,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000193,SYNTH-BATCH-MISSING-000193,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-518.36,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000316,SYNTH-BATCH-MISSING-000316,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-529.96,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000362,SYNTH-BATCH-MISSING-000362,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1015.59,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000491,SYNTH-BATCH-MISSING-000491,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-2035.17,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000566,SYNTH-BATCH-MISSING-000566,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1450.76,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000586,SYNTH-BATCH-MISSING-000586,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1768.57,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000667,SYNTH-BATCH-MISSING-000667,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-2145.63,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000838,SYNTH-BATCH-MISSING-000838,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1215.84,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-MISSING-000893,SYNTH-BATCH-MISSING-000893,,,,MISSING_BANK_SETTLEMENT,L2_MISSING_BANK_DEPOSIT,-1755.32,No bank deposit references the processor settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000001,SYNTH-BATCH-PROC-ONLY-000001,,,SYNTH-BANK-000103,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000002,SYNTH-BATCH-PROC-ONLY-000002,,,SYNTH-BANK-000104,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000003,SYNTH-BATCH-PROC-ONLY-000003,,,SYNTH-BANK-000105,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000004,SYNTH-BATCH-PROC-ONLY-000004,,,SYNTH-BANK-000106,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000005,SYNTH-BATCH-PROC-ONLY-000005,,,SYNTH-BANK-000107,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000006,SYNTH-BATCH-PROC-ONLY-000006,,,SYNTH-BANK-000108,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000007,SYNTH-BATCH-PROC-ONLY-000007,,,SYNTH-BANK-000109,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000008,SYNTH-BATCH-PROC-ONLY-000008,,,SYNTH-BANK-000110,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
